STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,METHODOLOGY,Measurement method,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,8.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2020,,8.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,NLD,Netherlands,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2021,,9.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,PRT,Portugal,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2014,,12,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,PRT,Portugal,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2019,,9.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GRC,Greece,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2014,,62.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GRC,Greece,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2019,,53.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2010,,22.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2011,,24,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2012,,21.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2013,,26.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,25.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2015,,24.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,17.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2017,,23.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2018,,28,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,20.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2020,,15.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,GBR,United Kingdom,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2021,,13.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2014,,78,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2016,,78,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2017,,67.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2019,,81.8,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2017,,28.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,DNK,Denmark,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2010,,40.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,DNK,Denmark,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2013,,40,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,DNK,Denmark,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2017,,40.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,DNK,Denmark,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,M,Male,PT_POP,Percentage of population,SR,Self-reporting,2021,,40.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,POL,Poland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2014,,15.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,POL,Poland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2017,,16.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,POL,Poland,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2019,,17.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SVN,Slovenia,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2014,,19.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,SVN,Slovenia,A,Annual,SP_OBS,Share of population who are obese,_T,Total,_T,Total,PT_POP,Percentage of population,SR,Self-reporting,2019,,19.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2010,,42.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2013,,44.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2014,,48.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2016,,46.7,,B,Time series break,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2017,,42.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2019,,50.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ISR,Israel,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2020,,49.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2011,,63.4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2014,,63.4,,D,Definition differs,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,AUS,Australia,A,Annual,SP_OVRGHT_OBS,Share of population who are overweight or obese,_T,Total,_T,Total,PT_POP,Percentage of population,MSRD,Measured,2017,,65.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LTU,Lithuania,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2014,,32.3,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LTU,Lithuania,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2017,,33.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LTU,Lithuania,A,Annual,SP_OVRGHT,Share of population who are overweight,_T,Total,F,Female,PT_POP,Percentage of population,SR,Self-reporting,2019,,32.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,EST,Estonia,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2014,,54.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,EST,Estonia,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2019,,46.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CHE,Switzerland,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2012,,17.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CHE,Switzerland,A,Annual,SP_DS,Share of population who are daily smokers,Y_GE15,15 years or over,F,Female,PT_POP,Percentage of population,_Z,Not applicable,2017,,16.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2016,,18.5,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,CHL,Chile,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,_T,Total,PT_POP,Percentage of population,_Z,Not applicable,2020,,7.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,TUR,Türkiye,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2010,,27.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,TUR,Türkiye,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2012,,29.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,TUR,Türkiye,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2014,,31.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,TUR,Türkiye,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2016,,28.2,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,TUR,Türkiye,A,Annual,SP_DS,Share of population who are daily smokers,Y15T24,From 15 to 24 years,M,Male,PT_POP,Percentage of population,_Z,Not applicable,2019,,31,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ARG,Argentina,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,MSRD,Measured,2010,,26.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ARG,Argentina,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,MSRD,Measured,2011,,27.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ARG,Argentina,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,MSRD,Measured,2012,,27.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ARG,Argentina,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,MSRD,Measured,2013,,28.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ARG,Argentina,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,MSRD,Measured,2014,,28.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ARG,Argentina,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,MSRD,Measured,2015,,29.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,ARG,Argentina,A,Annual,SP_OBS,Share of population who are obese,_T,Total,F,Female,PT_POP,Percentage of population,MSRD,Measured,2016,,29.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2010,,60.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2011,,60.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2012,,62.1,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2013,,62.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2014,,65.9,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2015,,66.4,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2016,,69.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2017,,65.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2018,,64,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2019,,63.6,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2020,,59.7,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,KOR,Korea,A,Annual,SP_CFRD,Share of population consuming fruits daily,Y_GE15,15 years or over,_T,Total,PT_POP,Percentage of population,SRVY,Survey,2021,,59.8,,A,Normal value,0,Units,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_LVNG@DF_HEALTH_LVNG(1.0),Non-medical determinants of health,I,LTU,Lithuania,A,Annual,SP_CVGD,Share of population consuming vegetables daily,Y_GE15,15 years or over,M,Male,PT_POP,Percentage of population,SRVY,Survey,2014,,49.9,,A,Normal value,0,Units,,
